age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
59,Private,School,divorced,Machine_op_inspct,Unmarried,White,Female,0,0,40,United_States,0
37,Private,HS_grad,not_married,Adm_clerical,Own_child,White,Female,0,0,37,United_States,0
74,Self_emp_not_inc,HS_grad,not_married,Other_service,Not_in_family,White,Male,0,0,20,United_States,0
28,Private,Some_college,not_married,Transport_moving,Not_in_family,White,Male,0,0,50,United_States,0
40,Private,Bachelors,not_married,Adm_clerical,Not_in_family,White,Male,0,0,40,United_States,0
30,Private,Some_college,married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
20,Private,Some_college,not_married,Other_service,Own_child,Black,Male,0,0,40,United_States,0
80,Private,Prof_school,married,Prof_specialty,Husband,White,Male,0,0,35,United_States,1
51,Private,HS_grad,married,Machine_op_inspct,Husband,Black,Male,0,0,40,United_States,0
17,Private,School,not_married,Sales,Own_child,White,Male,0,0,15,United_States,0
37,Federal_gov,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,0
19,Private,HS_grad,not_married,Prof_specialty,Own_child,Black,Female,0,0,24,United_States,0
58,Private,HS_grad,not_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,0
57,Private,Some_college,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
37,Private,Some_college,divorced,Machine_op_inspct,Not_in_family,White,Male,0,0,40,United_States,0
23,Federal_gov,Some_college,not_married,Craft_repair,Unmarried,Amer_Indian_Eskimo,Male,0,0,40,United_States,0
36,Private,Bachelors,not_married,Adm_clerical,Not_in_family,White,Female,0,0,32,Other,0
33,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
30,Private,Some_college,married,Sales,Wife,White,Female,0,0,40,United_States,0
30,Private,HS_grad,not_married,Adm_clerical,Unmarried,White,Female,0,0,24,United_States,0
41,Private,Prof_school,married,Prof_specialty,Husband,White,Male,99999,0,65,United_States,1
57,Private,Some_college,married,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,60,United_States,1
23,Private,HS_grad,not_married,Sales,Own_child,White,Male,0,0,40,United_States,0
40,Private,Prof_school,not_married,Prof_specialty,Not_in_family,White,Female,14084,0,50,United_States,1
53,Private,HS_grad,not_married,Adm_clerical,Not_in_family,Black,Female,0,0,40,United_States,0
31,State_gov,Some_college,not_married,Tech_support,Not_in_family,White,Male,0,0,13,United_States,0
41,Private,School,married,Prof_specialty,Husband,White,Male,0,0,40,Other,0
36,Private,HS_grad,not_married,Adm_clerical,Other_relative,White,Male,0,0,40,United_States,0
30,Private,School,divorced,Other_service,Not_in_family,White,Female,0,0,40,United_States,0
44,Private,HS_grad,married,Protective_serv,Husband,White,Male,0,0,40,Other,0
36,Private,HS_grad,not_married,Other_service,Own_child,White,Male,0,0,40,United_States,0
42,Private,Voc,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
48,Self_emp_not_inc,HS_grad,married,Craft_repair,Husband,White,Male,0,0,30,Other,0
22,Private,Bachelors,not_married,Prof_specialty,Own_child,White,Male,0,0,40,United_States,0
38,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
31,Private,HS_grad,not_married,Craft_repair,Not_in_family,White,Male,0,0,50,United_States,0
32,Private,HS_grad,divorced,Other_service,Own_child,White,Male,2174,0,40,United_States,0
35,Private,HS_grad,married,Handlers_cleaners,Husband,Black,Male,0,0,40,United_States,0
21,Private,Some_college,not_married,Sales,Own_child,White,Male,0,0,43,United_States,0
26,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
19,Local_gov,HS_grad,not_married,Adm_clerical,Own_child,Black,Female,0,0,40,United_States,0
43,Private,HS_grad,married,Craft_repair,Wife,Black,Female,0,0,42,United_States,1
33,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,60,United_States,0
30,Private,Bachelors,not_married,Craft_repair,Own_child,White,Male,0,0,10,United_States,0
52,Private,School,married,Transport_moving,Husband,White,Male,0,0,45,United_States,0
38,Local_gov,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
28,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,46,United_States,1
57,Self_emp_not_inc,Voc,married,Other_service,Husband,White,Male,0,0,40,Other,0
51,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,50,United_States,1
50,Private,School,married,Machine_op_inspct,Husband,White,Male,0,0,48,United_States,0
32,Private,Bachelors,married,Exec_managerial,Husband,Asian_Pac_Islander,Male,0,0,50,Other,1
32,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,2415,48,United_States,1
37,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
69,Self_emp_not_inc,HS_grad,married,Sales,Husband,White,Male,0,0,33,United_States,0
33,Private,Some_college,divorced,Prof_specialty,Unmarried,Amer_Indian_Eskimo,Male,0,0,30,United_States,0
37,Private,Some_college,married,Sales,Husband,White,Male,0,0,50,Other,1
36,Private,Some_college,not_married,Adm_clerical,Not_in_family,White,Male,2463,0,40,United_States,0
47,Self_emp_not_inc,HS_grad,married,Transport_moving,Husband,White,Male,0,0,45,United_States,1
63,Private,School,married,Transport_moving,Husband,White,Male,0,0,40,United_States,0
21,Private,Some_college,not_married,Adm_clerical,Not_in_family,White,Male,0,0,65,United_States,0
17,Private,HS_grad,not_married,Other_service,Other_relative,White,Male,0,0,35,Other,0
56,Private,HS_grad,not_married,Craft_repair,Unmarried,White,Male,0,0,40,United_States,0
90,Local_gov,Voc,married,Adm_clerical,Husband,Asian_Pac_Islander,Male,0,0,20,Other,0
27,Private,Some_college,divorced,Adm_clerical,Not_in_family,White,Female,0,0,38,United_States,0
38,Private,HS_grad,divorced,Adm_clerical,Unmarried,White,Female,0,0,20,United_States,0
33,Private,Voc,married,Prof_specialty,Husband,White,Male,0,0,50,United_States,0
26,Private,HS_grad,not_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,0
20,Private,Some_college,not_married,Other_service,Own_child,White,Female,0,0,35,United_States,0
42,Private,School,married,Transport_moving,Husband,White,Male,0,0,40,United_States,0
55,Private,HS_grad,divorced,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,0
32,State_gov,Some_college,married,Prof_specialty,Wife,Black,Female,0,0,40,United_States,0
66,Private,Bachelors,married,Sales,Husband,White,Male,20051,0,40,United_States,1
66,Local_gov,Doctorate,divorced,Prof_specialty,Not_in_family,White,Female,3273,0,40,United_States,0
49,Private,Some_college,divorced,Other_service,Not_in_family,White,Female,0,0,40,United_States,0
34,Private,HS_grad,divorced,Protective_serv,Not_in_family,Black,Male,0,0,45,United_States,0
38,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
40,Self_emp_inc,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
22,Federal_gov,Voc,not_married,Other_service,Own_child,White,Male,0,0,20,United_States,0
46,Self_emp_not_inc,HS_grad,married,Transport_moving,Husband,White,Male,0,0,40,United_States,0
29,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,50,United_States,0
19,Private,School,not_married,Handlers_cleaners,Own_child,Amer_Indian_Eskimo,Male,0,0,20,United_States,0
71,Private,HS_grad,not_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,0
37,Local_gov,Bachelors,divorced,Prof_specialty,Unmarried,White,Female,1151,0,35,United_States,0
52,Local_gov,Masters,not_married,Prof_specialty,Not_in_family,White,Male,0,0,32,United_States,1
27,Private,Masters,not_married,Adm_clerical,Not_in_family,White,Female,0,0,46,United_States,0
52,Private,HS_grad,married,Transport_moving,Wife,White,Female,0,0,40,United_States,0
31,Private,HS_grad,not_married,Craft_repair,Own_child,White,Male,4101,0,40,United_States,0
37,Self_emp_inc,Some_college,married,Craft_repair,Husband,White,Male,0,0,50,United_States,1
28,Private,HS_grad,not_married,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,0
25,Private,School,married,Craft_repair,Husband,White,Male,0,0,40,Other,0
31,Private,Some_college,married,Adm_clerical,Husband,White,Male,0,0,50,United_States,0
29,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
45,Private,HS_grad,not_married,Adm_clerical,Unmarried,White,Female,0,0,35,United_States,0
69,Private,School,married,Other_service,Husband,White,Male,0,0,20,United_States,0
50,Private,School,married,Machine_op_inspct,Husband,Black,Male,0,0,40,United_States,0
54,State_gov,Doctorate,married,Prof_specialty,Husband,White,Male,0,0,46,Other,1
17,Private,School,not_married,Other_service,Own_child,White,Female,0,0,20,United_States,0
34,Private,HS_grad,not_married,Tech_support,Own_child,Asian_Pac_Islander,Male,14084,0,35,Other,1
32,Self_emp_not_inc,HS_grad,married,Other_service,Wife,White,Female,0,0,5,United_States,0
23,Private,Some_college,not_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,0
66,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,45,United_States,1
61,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
55,Private,Some_college,divorced,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,0
24,Private,HS_grad,not_married,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,0
30,Private,HS_grad,divorced,Sales,Unmarried,White,Male,1151,0,30,United_States,0
49,Private,Voc,divorced,Exec_managerial,Not_in_family,White,Male,0,0,45,United_States,1
21,Private,Some_college,not_married,Prof_specialty,Own_child,White,Female,0,0,3,United_States,0
56,Self_emp_inc,HS_grad,married,Sales,Husband,White,Male,0,0,50,United_States,1
25,Private,HS_grad,married,Sales,Husband,White,Male,0,0,40,United_States,0
49,Private,Bachelors,divorced,Protective_serv,Not_in_family,White,Male,0,0,40,United_States,0
58,Private,Bachelors,married,Tech_support,Husband,White,Male,0,0,40,United_States,1
40,Federal_gov,Bachelors,not_married,Adm_clerical,Not_in_family,White,Male,0,0,40,Other,0
62,Private,Masters,divorced,Prof_specialty,Not_in_family,White,Female,0,0,45,United_States,0
54,Private,Bachelors,married,Tech_support,Husband,White,Male,0,0,25,United_States,1
34,Self_emp_not_inc,Voc,not_married,Other_service,Other_relative,White,Female,0,0,40,United_States,0
18,Private,School,not_married,Craft_repair,Own_child,White,Male,0,0,30,United_States,0
28,Private,School,not_married,Prof_specialty,Not_in_family,Black,Female,0,0,40,United_States,0
32,Private,HS_grad,married,Sales,Husband,Asian_Pac_Islander,Male,0,0,40,Other,0
22,Local_gov,Bachelors,not_married,Prof_specialty,Not_in_family,White,Female,0,0,35,United_States,0
34,State_gov,Bachelors,not_married,Prof_specialty,Not_in_family,White,Male,0,0,48,United_States,0
53,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,30,United_States,1
47,Private,HS_grad,married,Other_service,Husband,White,Male,0,0,40,Other,0
19,Private,Some_college,not_married,Sales,Own_child,White,Female,0,0,40,United_States,0
41,Self_emp_inc,Some_college,married,Exec_managerial,Husband,White,Male,0,2415,55,United_States,1
46,Private,Some_college,married,Other_service,Wife,White,Female,5013,0,40,United_States,0
56,Self_emp_not_inc,School,divorced,Sales,Other_relative,White,Male,0,0,20,Other,0
42,Private,HS_grad,divorced,Machine_op_inspct,Not_in_family,Black,Female,0,0,40,United_States,0
25,Private,Bachelors,not_married,Prof_specialty,Own_child,White,Female,0,2339,35,United_States,0
42,Private,HS_grad,married,Adm_clerical,Husband,White,Male,0,0,50,United_States,0
43,Private,Bachelors,divorced,Prof_specialty,Not_in_family,White,Female,14344,0,40,United_States,1
17,Private,School,not_married,Sales,Own_child,White,Female,0,1602,12,United_States,0
57,Self_emp_not_inc,School,married,Craft_repair,Husband,White,Male,0,0,40,United_States,1
40,Private,Masters,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
62,Local_gov,HS_grad,not_married,Other_service,Not_in_family,White,Female,0,0,40,Other,0
20,Private,Some_college,not_married,Adm_clerical,Own_child,White,Male,0,0,16,United_States,0
47,Private,Some_college,married,Transport_moving,Husband,White,Male,0,0,50,United_States,0
40,Private,Some_college,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
44,Private,HS_grad,married,Exec_managerial,Wife,Asian_Pac_Islander,Female,0,0,40,United_States,1
48,Private,Bachelors,married,Craft_repair,Husband,White,Male,0,0,55,United_States,0
39,Self_emp_inc,Voc,married,Farming_fishing,Husband,White,Male,0,0,60,United_States,1
46,Local_gov,Some_college,married,Craft_repair,Husband,Black,Male,0,0,40,United_States,1
72,Self_emp_inc,Prof_school,married,Prof_specialty,Husband,White,Male,99999,0,50,United_States,1
53,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,30,United_States,0
47,Federal_gov,Some_college,married,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,1
40,Self_emp_not_inc,HS_grad,divorced,Craft_repair,Not_in_family,White,Male,0,0,45,Other,0
34,Private,HS_grad,not_married,Transport_moving,Not_in_family,Asian_Pac_Islander,Male,0,0,40,United_States,0
41,Private,HS_grad,not_married,Adm_clerical,Own_child,White,Male,0,0,40,United_States,0
41,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
20,Private,Some_college,not_married,Handlers_cleaners,Own_child,White,Male,0,0,35,United_States,0
42,Self_emp_inc,School,married,Sales,Husband,White,Male,0,0,60,United_States,0
54,Local_gov,Bachelors,not_married,Prof_specialty,Not_in_family,White,Male,0,0,50,United_States,0
39,Self_emp_inc,Bachelors,married,Prof_specialty,Wife,White,Female,0,0,40,United_States,0
37,Private,HS_grad,divorced,Machine_op_inspct,Not_in_family,White,Male,0,0,40,United_States,0
59,Private,Doctorate,married,Sales,Husband,White,Male,0,0,40,United_States,0
69,Private,School,married,Adm_clerical,Husband,White,Male,1797,0,40,United_States,0
24,Private,Bachelors,not_married,Prof_specialty,Own_child,Black,Female,0,0,35,United_States,0
36,Private,Voc,married,Machine_op_inspct,Husband,White,Male,3103,0,40,United_States,1
21,Private,Some_college,not_married,Prof_specialty,Own_child,White,Male,0,0,30,United_States,0
68,Private,HS_grad,not_married,Prof_specialty,Not_in_family,White,Male,0,0,32,United_States,0
20,Private,Some_college,not_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
26,Self_emp_not_inc,Voc,not_married,Other_service,Not_in_family,White,Female,0,0,35,United_States,0
48,Private,School,not_married,Handlers_cleaners,Unmarried,White,Female,0,0,50,United_States,0
39,Self_emp_inc,Prof_school,married,Prof_specialty,Husband,White,Male,0,1902,50,United_States,1
21,Private,Voc,not_married,Other_service,Own_child,White,Female,0,0,18,United_States,0
22,Private,HS_grad,not_married,Exec_managerial,Other_relative,White,Female,0,0,42,Other,0
34,Private,Voc,divorced,Prof_specialty,Unmarried,White,Female,0,0,40,United_States,0
33,Private,Some_college,married,Exec_managerial,Husband,White,Male,0,0,45,United_States,1
46,Private,School,married,Machine_op_inspct,Husband,White,Male,0,0,40,Other,0
47,Private,School,married,Craft_repair,Husband,White,Male,7298,0,40,United_States,1
65,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
23,Private,HS_grad,married,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,0
28,Private,Some_college,not_married,Other_service,Not_in_family,White,Female,0,0,30,United_States,0
34,Self_emp_not_inc,HS_grad,divorced,Exec_managerial,Not_in_family,White,Male,0,0,60,United_States,1
20,Private,Some_college,not_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,0
28,Private,School,not_married,Adm_clerical,Not_in_family,White,Male,0,0,40,United_States,0
52,Self_emp_inc,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,60,United_States,0
40,State_gov,Masters,married,Prof_specialty,Wife,Asian_Pac_Islander,Female,0,0,38,Other,1
22,Private,Bachelors,not_married,Exec_managerial,Own_child,White,Female,0,0,7,United_States,0
29,Self_emp_inc,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,45,United_States,0
31,Self_emp_not_inc,School,married,Prof_specialty,Husband,White,Male,0,0,60,United_States,0
42,Federal_gov,Masters,married,Prof_specialty,Husband,White,Male,0,1902,40,United_States,1
38,Private,HS_grad,not_married,Craft_repair,Unmarried,Black,Female,0,0,40,United_States,0
22,Private,School,married,Machine_op_inspct,Husband,White,Male,0,0,70,United_States,1
21,Private,Some_college,not_married,Prof_specialty,Own_child,White,Male,0,0,40,United_States,0
43,Private,School,married,Exec_managerial,Husband,White,Male,0,0,40,Other,0
43,Self_emp_inc,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
33,Private,Some_college,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,0
