len, freq, err, condition, pred
4, 0.002, 0, age<=36.5 & age>35.5 & c_charge_degree_F>0.5 & sex_Female>0.5, 1
4, 0.006, 0, age>36.5 & age<=38.5 & priors_count<=1.5 & sex_Male<=0.5, 0
2, 0.018, 0.172839506172839, age>38.5 & age<=39.5, 0.222222222222222
4, 0.006, 0, age<=36.5 & age>33.5 & days_b_screening_arrest>-0.5 & c_charge_degree_M>0.5, 0
3, 0.002, 0, age>37.5 & priors_count<=10.5 & priors_count>9.5, 1
2, 0.012, 0, age<=27.5 & priors_count>10.5, 1
3, 0.01, 0.16, age<=35.5 & c_charge_degree_F<=0.5 & race_Other>0.5, 0.2
4, 0.002, 0, age<=37.5 & age>35.5 & c_charge_degree_F<=0.5 & race_Other>0.5, 1
3, 0.004, 0, age<=34.5 & days_b_screening_arrest>-0.5 & race_Other>0.5, 1
4, 0.002, 0, age>34.5 & age<=36.5 & c_charge_degree_F>0.5 & race_Other>0.5, 0
2, 0.01, 0.16, age<=43.5 & age>42.5, 0.2
3, 0.006, 0, age<=59.5 & age>56.5 & priors_count<=1.5, 0
3, 0.002, 0, age>59.5 & priors_count<=12.5 & priors_count>9.5, 0
2, 0.002, 0, age>59.5 & priors_count>17, 0
3, 0.002, 0, age<=23.5 & priors_count>1.5 & race_Other>0.5, 0
4, 0.01, 0.16, age<=28.5 & age>23.5 & race_Other>0.5 & sex_Female<=0.5, 0.8
3, 0.051, 0.0384, priors_count<=0.5 & c_charge_degree_M>0.5 & sex_Male<=0.5, 0.04
3, 0.018, 0.0987654320987654, age<=35.5 & age>33.5 & c_charge_degree_F<=0.5, 0.111111111111111
3, 0.008, 0, age>45.5 & age<=48.5 & race_African_American<=0.5, 0
2, 0.189, 0.228928199791883, priors_count<=5.5 & days_b_screening_arrest>-0.5, 0.354838709677419
2, 0.043, 0.154195011337868, priors_count>5.5 & days_b_screening_arrest>-0.5, 0.80952380952381
3, 0.004, 0, age>42.5 & priors_count>5.5 & days_b_screening_arrest>-0.5, 1
2, 0.355, 0.223477551020408, days_b_screening_arrest>-5.5 & c_charge_degree_M>0.5, 0.337142857142857
3, 0.006, 0, age>42.5 & age<=45.5 & days_b_screening_arrest<=-2.5, 0
2, 0.037, 0.0987654320987654, age>39.5 & days_b_screening_arrest<=-2.5, 0.111111111111111
2, 0.061, 0.16, age>55.5 & race_Hispanic<=0.5, 0.2
2, 0.331, 0.237118446309609, age<=37.5 & priors_count>1.5, 0.613496932515337
4, 0.008, 0, age<=37.5 & age>34.5 & priors_count>1.5 & race_Hispanic>0.5, 0
3, 0.03, 0.16, days_b_screening_arrest>-3.5 & days_b_screening_arrest<=-1.5 & race_Hispanic<=0.5, 0.2
4, 0.002, 0, age<=37.5 & age>36.5 & priors_count>2.5 & priors_count<=3.5, 0
4, 0.002, 0, age<=37.5 & age>36.5 & priors_count>3.5 & race_Hispanic<=0.5, 1
3, 0.016, 0.1875, age>37.5 & age<=38.5 & c_charge_degree_M<=0.5, 0.75
3, 0.01, 0, age>37.5 & age<=38.5 & c_charge_degree_M>0.5, 0
3, 0.01, 0, age>37.5 & priors_count>5.5 & days_b_screening_arrest<=-1.5, 0
3, 0.006, 0, age>54.5 & age<=58.5 & days_b_screening_arrest<=-4.5, 0
3, 0.008, 0, age>54.5 & priors_count<=1.5 & race_Hispanic>0.5, 0
3, 0.008, 0, age>54.5 & priors_count<=1.5 & c_charge_degree_M<=0.5, 0
2, 0.004, 0, age>58.5 & race_Hispanic>0.5, 0
3, 0.002, 0, age>54.5 & priors_count>1.5 & race_Hispanic>0.5, 1
4, 0.004, 0, age>39.5 & age<=41.5 & priors_count<=2.5 & days_b_screening_arrest>-0.5, 0
4, 0.002, 0, age<=38.5 & age>36.5 & priors_count>2.5 & priors_count<=4.5, 0
2, 0.174, 0.195916711736074, age<=41.5 & priors_count>4.5, 0.732558139534884
4, 0.002, 0, age<=41.5 & age>38.5 & priors_count>8.5 & priors_count<=9.5, 0
4, 0.004, 0, age>41.5 & age<=44.5 & race_African_American<=0.5 & sex_Female>0.5, 1
4, 0.006, 0, age>41.5 & age<=44.5 & priors_count>2.5 & days_b_screening_arrest<=-0.5, 0
5, 0.002, 0, age>41.5 & age<=44.5 & priors_count>2.5 & days_b_screening_arrest>-0.5 & race_African_American>0.5, 1
3, 0.081, 0.234375, priors_count>2.5 & days_b_screening_arrest>-0.5 & sex_Female<=0.5, 0.625
3, 0.012, 0, age>44.5 & priors_count>2.5 & sex_Female>0.5, 0
3, 0.006, 0, age>59.5 & priors_count<=2.5 & race_Caucasian<=0.5, 0
4, 0.01, 0.16, age<=55.5 & age>52.5 & priors_count>2.5 & priors_count<=3.5, 0.8
3, 0.01, 0, age>55.5 & priors_count>2.5 & priors_count<=4.5, 0
3, 0.002, 0, age>55.5 & priors_count>2.5 & days_b_screening_arrest>-0.5, 1
2, 0.002, 0, age<=50.5 & priors_count>24.5, 1
4, 0.004, 0, age>50.5 & age<=51.5 & priors_count<=5.5 & race_African_American<=0.5, 0
4, 0.002, 0, age>50.5 & age<=51.5 & priors_count<=5.5 & priors_count>1.5, 0
2, 0.099, 0.194918783840067, age>50.5 & priors_count<=5.5, 0.26530612244898
3, 0.002, 0, age>50.5 & age<=51.5 & priors_count>5.5, 1
3, 0.004, 0, age>50.5 & priors_count>5.5 & days_b_screening_arrest>-0.5, 1
3, 0.002, 0, age>50.5 & priors_count>5.5 & sex_Female>0.5, 0
3, 0.002, 0, age<=50.5 & age>49.5 & c_charge_degree_M>0.5, 1
4, 0.002, 0, age>50.5 & age<=54.5 & priors_count<=1.5 & race_Hispanic>0.5, 1
4, 0.002, 0, age>50.5 & age<=54.5 & priors_count>1.5 & race_Hispanic>0.5, 0
3, 0.002, 0, age<=59.5 & age>53.5 & priors_count>15.5, 1
3, 0.002, 0, age>48.5 & days_b_screening_arrest>-0.5 & race_Other>0.5, 0
3, 0.004, 0, age<=50.5 & age>49.5 & priors_count>7.5, 1
3, 0.004, 0, age>50.5 & days_b_screening_arrest>-0.5 & c_charge_degree_M<=0.5, 1
3, 0.006, 0, age>38.5 & priors_count<=0.5 & race_Other>0.5, 0
2, 0.211, 0.226331360946746, priors_count>3.5 & c_charge_degree_M<=0.5, 0.653846153846154
3, 0.004, 0, age<=27.5 & days_b_screening_arrest>-19.5 & days_b_screening_arrest<=-12.5, 1
3, 0.012, 0, age>27.5 & days_b_screening_arrest>-18.5 & days_b_screening_arrest<=-12.5, 0
3, 0.008, 0, priors_count<=5 & days_b_screening_arrest>-18.5 & days_b_screening_arrest<=-12.5, 0
3, 0.004, 0, days_b_screening_arrest>-18.5 & days_b_screening_arrest<=-12.5 & race_Caucasian>0.5, 0
1, 1, 0.247530333389563, priors_count<=35, 0.450304259634888
2, 0.004, 0, priors_count>19.5 & days_b_screening_arrest>-0.5, 1
3, 0.004, 0, days_b_screening_arrest<=-19.5 & c_charge_degree_M>0.5 & race_African_American<=0.5, 0
3, 0.002, 0, age<=24.5 & priors_count>1.5 & days_b_screening_arrest<=-18.5, 1
2, 0.002, 0, priors_count>8 & days_b_screening_arrest<=-18.5, 1
3, 0.002, 0, priors_count<=1.5 & days_b_screening_arrest>-19.5 & days_b_screening_arrest<=-14.5, 0
4, 0.006, 0, priors_count>1.5 & priors_count<=4.5 & days_b_screening_arrest>-18.5 & days_b_screening_arrest<=-10.5, 0
3, 0.002, 0, days_b_screening_arrest>-10.5 & days_b_screening_arrest<=-5.5 & sex_Male<=0.5, 0
3, 0.002, 0, age>48.5 & c_charge_degree_M>0.5 & race_Other>0.5, 0
2, 0.004, 0, age<=38 & priors_count>21.5, 1
3, 0.01, 0.16, age>27.5 & age<=31.5 & race_Other>0.5, 0.2
2, 0.002, 0, age<=21.5 & days_b_screening_arrest<=-10.5, 1
4, 0.004, 0, age>21.5 & priors_count<=1.5 & days_b_screening_arrest>-19.5 & days_b_screening_arrest<=-10.5, 0
2, 0.014, 0, days_b_screening_arrest<=-22.5 & days_b_screening_arrest>-28.5, 0
3, 0.002, 0, age<=31.5 & days_b_screening_arrest<=-10.5 & days_b_screening_arrest>-11.5, 1
3, 0.002, 0, age<=31.5 & age>30.5 & days_b_screening_arrest<=-10.5, 1
3, 0.01, 0, age>31.5 & age<=35.5 & days_b_screening_arrest<=-10.5, 0
3, 0.01, 0, age>37.5 & days_b_screening_arrest>-22.5 & days_b_screening_arrest<=-10.5, 0
2, 0.053, 0.177514792899408, priors_count>11.5 & days_b_screening_arrest>-10.5, 0.769230769230769
3, 0.004, 0, age<=27.5 & days_b_screening_arrest>-22.5 & days_b_screening_arrest<=-12.5, 1
4, 0.006, 0, age>27.5 & age<=35.5 & days_b_screening_arrest<=-12.5 & race_Caucasian<=0.5, 0
2, 0.002, 0, days_b_screening_arrest>-12.5 & days_b_screening_arrest<=-11.5, 0
1, 0.982, 0.24811744416365, days_b_screening_arrest>-22.5, 0.456611570247934
4, 0.004, 0, age<=50.5 & age>45.5 & days_b_screening_arrest>-0.5 & race_Caucasian>0.5, 0
3, 0.01, 0, age>50.5 & priors_count<=5.5 & days_b_screening_arrest>-0.5, 0
3, 0.002, 0, age>50.5 & priors_count>5.5 & sex_Male<=0.5, 0
3, 0.004, 0, priors_count<=10.5 & priors_count>9.5 & race_Caucasian>0.5, 1
3, 0.002, 0, age<=30.5 & priors_count>10.5 & sex_Male<=0.5, 1
3, 0.004, 0, age>30.5 & priors_count>10.5 & sex_Male<=0.5, 0
2, 0.037, 0.138888888888889, age<=37.5 & priors_count>10.5, 0.833333333333333
3, 0.006, 0, age<=37.5 & age>32.5 & priors_count>10.5, 1
3, 0.049, 0.222222222222222, age>37.5 & age<=42.5 & race_Caucasian<=0.5, 0.333333333333333
2, 0.11, 0.222222222222222, days_b_screening_arrest>-0.5 & race_African_American<=0.5, 0.333333333333333
3, 0.002, 0, age<=53.5 & age>48.5 & race_Other>0.5, 1
3, 0.002, 0, age>37.5 & days_b_screening_arrest>-0.5 & race_Other>0.5, 0
3, 0.008, 0, age>37.5 & age<=39.5 & priors_count>3.5, 1
1, 0.99, 0.246938826928245, days_b_screening_arrest<=14.5, 0.444672131147541
3, 0.002, 0, age>45.5 & priors_count>18.5 & days_b_screening_arrest>-0.5, 1
2, 0.039, 0.0941828254847645, age>39.5 & days_b_screening_arrest<=-1.5, 0.105263157894737
3, 0.006, 0, age<=61.5 & age>58.5 & priors_count<=0.5, 0
2, 0.01, 0, age<=61.5 & age>59.5, 0
3, 0.004, 0, age>61.5 & age<=62.5 & priors_count<=8.5, 0
1, 0.024, 0.1875, age>61.5, 0.25
3, 0.008, 0, age<=50.5 & priors_count>12.5 & priors_count<=13.5, 1
4, 0.004, 0, age<=50.5 & age>49.5 & priors_count<=6 & race_African_American>0.5, 0
4, 0.002, 0, age<=50.5 & age>49.5 & priors_count>1.5 & priors_count<=2.5, 1
4, 0.002, 0, age<=50.5 & age>49.5 & priors_count<=6 & priors_count>2.5, 0
3, 0.004, 0, age<=50.5 & age>49.5 & priors_count>6, 1
3, 0.01, 0, age>50.5 & age<=56.5 & days_b_screening_arrest<=-2.5, 0
2, 0.004, 0, age>59.5 & priors_count>14, 0
3, 0.014, 0, priors_count>12.5 & priors_count<=13.5 & days_b_screening_arrest>-5.5, 1
2, 0.004, 0, age>59.5 & priors_count>13.5, 0
4, 0.014, 0, age>27.5 & age<=28.5 & priors_count<=3.5 & sex_Female>0.5, 0
2, 0.002, 0, age<=66.5 & age>65.5, 0
3, 0.014, 0.122448979591837, days_b_screening_arrest<=-19.5 & race_African_American<=0.5 & sex_Female<=0.5, 0.142857142857143
2, 0.004, 0, days_b_screening_arrest>-19.5 & days_b_screening_arrest<=-17.5, 1
2, 0.014, 0.122448979591837, days_b_screening_arrest>-17.5 & days_b_screening_arrest<=-12.5, 0.142857142857143
3, 0.03, 0.222222222222222, age<=50.5 & age>45.5 & priors_count>0.5, 0.666666666666667
4, 0.006, 0, age>45.5 & priors_count>0.5 & priors_count<=2.5 & days_b_screening_arrest>-0.5, 1
3, 0.004, 0, age>50.5 & priors_count<=12.5 & priors_count>10.5, 0
3, 0.004, 0, age<=44.5 & age>43.5 & race_Caucasian<=0.5, 0
4, 0.006, 0, age>44.5 & age<=47.5 & priors_count<=2.5 & race_Caucasian<=0.5, 1
3, 0.03, 0.16, age>26.5 & age<=27.5 & priors_count<=2.5, 0.2
4, 0.004, 0, age>37.5 & priors_count<=3.5 & priors_count>0.5 & race_Other>0.5, 0
3, 0.008, 0, age<=27 & age>23 & race_Other>0.5, 1
2, 0.197, 0.213625252417898, age>36.5 & priors_count<=2.5, 0.309278350515464
3, 0.026, 0.130177514792899, age<=41.5 & age>38.5 & priors_count<=2.5, 0.153846153846154
5, 0.002, 0, age<=41.5 & age>38.5 & priors_count>2.5 & priors_count<=4.5 & race_Hispanic<=0.5, 1
3, 0.002, 0, age>38.5 & priors_count>2.5 & race_Hispanic>0.5, 0
4, 0.002, 0, age>41.5 & age<=42.5 & priors_count>6.5 & days_b_screening_arrest<=-0.5, 0
3, 0.004, 0, age>41.5 & age<=42.5 & days_b_screening_arrest>-0.5, 1
3, 0.004, 0, priors_count<=15.5 & priors_count>14.5 & sex_Female<=0.5, 1
2, 0.004, 0, age<=30.5 & priors_count>14.5, 1
2, 0.004, 0, priors_count>17.5 & priors_count<=18.5, 1
3, 0.008, 0, age<=51.5 & priors_count>17.5 & days_b_screening_arrest<=-0.5, 1
3, 0.004, 0, age>51.5 & priors_count>18.5 & days_b_screening_arrest<=-0.5, 0
1, 0.986, 0.247760334637335, age<=64, 0.452674897119342
2, 0.004, 0, age<=64 & age>62.5, 0
2, 0.002, 0, age>64 & days_b_screening_arrest>-0.5, 0
2, 0.037, 0.222222222222222, age<=53.5 & age>51.5, 0.333333333333333
2, 0.008, 0, age>59.5 & days_b_screening_arrest<=-7.5, 0
3, 0.002, 0, age>59.5 & days_b_screening_arrest<=-4.5 & days_b_screening_arrest>-7.5, 1
2, 0.026, 0.130177514792899, age>59.5 & priors_count<=12.5, 0.153846153846154
3, 0.004, 0, age<=37.5 & days_b_screening_arrest>-0.5 & race_Other>0.5, 1
2, 0.008, 0, priors_count<=1.5 & days_b_screening_arrest<=-22.5, 0
2, 0.004, 0, age>59.5 & days_b_screening_arrest<=-22.5, 0
2, 0.01, 0, priors_count<=3.5 & days_b_screening_arrest<=-22.5, 0
1, 0.018, 0.0987654320987654, days_b_screening_arrest<=-22.5, 0.111111111111111
3, 0.002, 0, age<=29 & days_b_screening_arrest>-22.5 & days_b_screening_arrest<=-17.5, 1
2, 0.002, 0, priors_count>6.5 & days_b_screening_arrest<=-17.5, 1
3, 0.02, 0, age>56.5 & priors_count<=0.5 & days_b_screening_arrest>-6.5, 0
3, 0.004, 0, age<=22.5 & priors_count>0.5 & race_Other>0.5, 1
2, 0.091, 0.172839506172839, days_b_screening_arrest>-0.5 & c_charge_degree_F<=0.5, 0.222222222222222
3, 0.012, 0, days_b_screening_arrest>-0.5 & c_charge_degree_F<=0.5 & race_Hispanic>0.5, 0
4, 0.002, 0, age<=45.5 & age>42.5 & priors_count<=0.5 & days_b_screening_arrest>-0.5, 0
4, 0.004, 0, age>45.5 & age<=47.5 & days_b_screening_arrest>-0.5 & c_charge_degree_F>0.5, 1
3, 0.006, 0, age>45.5 & priors_count>3.5 & days_b_screening_arrest>-0.5, 1
2, 0.047, 0.170132325141777, age<=59.5 & priors_count>12.5, 0.782608695652174
3, 0.01, 0, age<=59.5 & age>53.5 & days_b_screening_arrest<=-2.5, 0
2, 0.016, 0.109375, age>53.5 & sex_Male<=0.5, 0.125
3, 0.002, 0, age>59.5 & priors_count<=0.5 & race_African_American>0.5, 0
3, 0.002, 0, age>48.5 & priors_count<=5 & race_Other>0.5, 0
3, 0.014, 0, priors_count>12.5 & priors_count<=13.5 & days_b_screening_arrest>-4.5, 1
2, 0.008, 0, age<=52.5 & priors_count>20.5, 1
4, 0.01, 0, age<=41.5 & age>32.5 & priors_count<=15.5 & priors_count>10.5, 1
3, 0.008, 0, age<=41.5 & priors_count>15.5 & days_b_screening_arrest<=-0.5, 1
4, 0.002, 0, age>41.5 & age<=46.5 & priors_count<=10.5 & priors_count>7.5, 0
3, 0.006, 0, age>41.5 & priors_count>10.5 & priors_count<=11.5, 0
2, 0.01, 0, age<=40.5 & priors_count>15.5, 1
3, 0.002, 0, age<=41.5 & age>40.5 & priors_count>15.5, 0
3, 0.002, 0, age>41.5 & priors_count<=10.5 & priors_count>9.5, 1
3, 0.002, 0, age>41.5 & priors_count>10.5 & days_b_screening_arrest>-0.5, 1
3, 0.012, 0, days_b_screening_arrest>-0.5 & c_charge_degree_M>0.5 & race_Hispanic>0.5, 0
3, 0.004, 0, age<=34.5 & age>33.5 & days_b_screening_arrest<=-1.5, 0
3, 0.012, 0, priors_count<=6.5 & priors_count>5.5 & race_Caucasian<=0.5, 1
2, 0.087, 0.178474851270957, age<=34.5 & priors_count>6.5, 0.767441860465116
4, 0.008, 0, age<=34.5 & age>31.5 & priors_count>6.5 & days_b_screening_arrest>-0.5, 1
3, 0.01, 0, age<=34.5 & age>32.5 & priors_count>6.5, 1
3, 0.002, 0, age>34.5 & age<=35.5 & priors_count>6.5, 0
5, 0.002, 0, age>34.5 & age<=48.5 & priors_count>6.5 & c_charge_degree_M<=0.5 & sex_Female>0.5, 1
4, 0.006, 0, age>34.5 & age<=48.5 & priors_count>6.5 & c_charge_degree_M>0.5, 0
3, 0.002, 0, age>48.5 & priors_count>6.5 & sex_Female>0.5, 0
3, 0.018, 0.0987654320987654, age<=34.5 & priors_count<=6.5 & priors_count>5.5, 0.888888888888889
3, 0.006, 0, age<=34.5 & age>33.5 & priors_count>6.5, 1
3, 0.006, 0, age<=34.5 & priors_count<=13.5 & priors_count>12.5, 1
3, 0.004, 0, age<=34.5 & priors_count>13.5 & priors_count<=14.5, 0
2, 0.01, 0, age<=34.5 & priors_count>14.5, 1
3, 0.002, 0, age>49.5 & priors_count>6.5 & sex_Male<=0.5, 0
3, 0.008, 0, age<=31.5 & priors_count>7.5 & race_African_American<=0.5, 1
4, 0.02, 0, age<=31.5 & age>28.5 & c_charge_degree_F<=0.5 & race_African_American<=0.5, 0
3, 0.008, 0, age>31.5 & age<=33.5 & sex_Female>0.5, 1
3, 0.008, 0, age<=64.5 & age>61.5 & priors_count<=2.5, 0
2, 0.002, 0, age>64.5 & age<=66.5, 0
1, 0.014, 0.204081632653061, age>64.5, 0.285714285714286
2, 0.245, 0.186462673314664, priors_count<=1.5 & c_charge_degree_F<=0.5, 0.247933884297521
3, 0.01, 0, age<=29.5 & days_b_screening_arrest>-0.5 & race_Hispanic>0.5, 0
4, 0.002, 0, age>45.5 & age<=47.5 & priors_count<=0.5 & c_charge_degree_F>0.5, 1
4, 0.002, 0, age>45.5 & age<=47.5 & priors_count>0.5 & days_b_screening_arrest>-0.5, 1
3, 0.004, 0, priors_count>2.5 & days_b_screening_arrest<=-2.5 & days_b_screening_arrest>-3.5, 0
2, 0.331, 0.205201550679363, priors_count<=0.5 & days_b_screening_arrest>-2.5, 0.288343558282209
3, 0.004, 0, age>55.5 & days_b_screening_arrest>-0.5 & race_Caucasian>0.5, 0
3, 0.077, 0.114265927977839, priors_count<=5.5 & c_charge_degree_F<=0.5 & sex_Female>0.5, 0.131578947368421
5, 0.004, 0, age<=32.5 & age>28.5 & priors_count<=5.5 & priors_count>2.5 & sex_Female>0.5, 0
4, 0.016, 0.1875, age>32.5 & age<=44.5 & priors_count>2.5 & sex_Female>0.5, 0.75
4, 0.002, 0, age>30.5 & priors_count>5.5 & days_b_screening_arrest<=-6 & sex_Female>0.5, 0
4, 0.004, 0, priors_count>5.5 & days_b_screening_arrest>-6 & race_African_American<=0.5 & sex_Female>0.5, 1
3, 0.028, 0.0663265306122449, age<=28.5 & age>27.5 & priors_count<=2.5, 0.0714285714285714
4, 0.004, 0, age<=28.5 & age>27.5 & priors_count<=2.5 & days_b_screening_arrest>-0.5, 0
5, 0.002, 0, age<=29.5 & age>28.5 & priors_count<=2.5 & priors_count>1.5 & race_African_American<=0.5, 1
5, 0.002, 0, age<=29.5 & age>28.5 & priors_count<=2.5 & priors_count>1.5 & race_African_American>0.5, 0
5, 0.004, 0, age<=31.5 & age>28.5 & priors_count>2.5 & priors_count<=6 & sex_Female>0.5, 0
3, 0.026, 0.0710059171597633, age>31.5 & priors_count>4.5 & days_b_screening_arrest>-0.5, 0.923076923076923
4, 0.002, 0, age<=33.5 & age>32.5 & priors_count<=1.5 & race_Hispanic>0.5, 0
3, 0.002, 0, age<=33.5 & age>32.5 & priors_count>10.5, 1
2, 0.347, 0.234191717109538, age>33.5 & priors_count<=8.5, 0.374269005847953
3, 0.002, 0, age>33.5 & priors_count>8.5 & race_Hispanic>0.5, 0
4, 0.022, 0.148760330578512, age<=26.5 & days_b_screening_arrest>-1.5 & race_African_American<=0.5 & sex_Female>0.5, 0.181818181818182
3, 0.006, 0, age<=26.5 & priors_count>4.5 & sex_Female>0.5, 1
3, 0.012, 0, age>56.5 & age<=59.5 & priors_count<=5.5, 0
3, 0.008, 0, age>56.5 & age<=58.5 & priors_count<=5.5, 0
4, 0.002, 0, age<=56.5 & age>54.5 & priors_count>5.5 & priors_count<=9.5, 1
3, 0.014, 0, age>56.5 & age<=60.5 & priors_count<=6.5, 0
3, 0.002, 0, age>56.5 & age<=58.5 & priors_count>6.5, 1
3, 0.004, 0, age<=36.5 & priors_count>6.5 & days_b_screening_arrest<=-3.5, 1
3, 0.004, 0, priors_count>6.5 & days_b_screening_arrest<=-1.5 & days_b_screening_arrest>-3.5, 0
4, 0.002, 0, age<=36.5 & age>32.5 & priors_count>6.5 & priors_count<=7.5, 0
2, 0.077, 0.132963988919668, age<=36.5 & priors_count>7.5, 0.842105263157895
3, 0.004, 0, age>42.5 & age<=44.5 & days_b_screening_arrest<=-3.5, 0
3, 0.008, 0, age>36.5 & days_b_screening_arrest<=-3.5 & days_b_screening_arrest>-5.5, 0
4, 0.002, 0, age>36.5 & age<=39.5 & days_b_screening_arrest>-3.5 & days_b_screening_arrest<=-1.5, 1
4, 0.006, 0, age>36.5 & days_b_screening_arrest>-3.5 & days_b_screening_arrest<=-1.5 & c_charge_degree_F<=0.5, 0
3, 0.022, 0.0826446280991735, age>36.5 & age<=39.5 & c_charge_degree_M>0.5, 0.0909090909090909
4, 0.002, 0, age>38.5 & priors_count<=5.5 & priors_count>4.5 & days_b_screening_arrest<=-0.5, 0
3, 0.077, 0.114265927977839, priors_count<=5.5 & c_charge_degree_F<=0.5 & sex_Male<=0.5, 0.131578947368421
3, 0.17, 0.218112244897959, priors_count<=4.5 & days_b_screening_arrest>-0.5 & race_Other<=0.5, 0.321428571428571
2, 0.176, 0.209538908706566, priors_count>4.5 & c_charge_degree_M<=0.5, 0.701149425287356
4, 0.002, 0, age<=26.5 & age>25.5 & priors_count>4.5 & c_charge_degree_M>0.5, 0
2, 0.006, 0, age<=54.5 & age>53.5, 1
2, 0.059, 0.14268727705113, age>54.5 & priors_count<=5.5, 0.172413793103448
3, 0.002, 0, age<=56.5 & age>54.5 & days_b_screening_arrest>-0.5, 0
3, 0.006, 0, age>56.5 & priors_count<=5.5 & c_charge_degree_M<=0.5, 0
4, 0.002, 0, age<=56.5 & age>54.5 & priors_count>5.5 & priors_count<=7.5, 1
2, 0.008, 0, age<=38 & priors_count>20.5, 1
3, 0.047, 0.2117202268431, age<=27.5 & age>26.5 & priors_count<=10.5, 0.304347826086957
3, 0.187, 0.170132325141777, age>27.5 & priors_count<=2.5 & c_charge_degree_F<=0.5, 0.217391304347826
4, 0.028, 0.168367346938776, age>27.5 & age<=31.5 & priors_count>2.5 & c_charge_degree_F<=0.5, 0.785714285714286
2, 0.229, 0.202991620330488, age>28.5 & c_charge_degree_F<=0.5, 0.283185840707965
4, 0.004, 0, age<=25.5 & age>22.5 & c_charge_degree_F>0.5 & race_Other>0.5, 1
5, 0.002, 0, age>25.5 & age<=28.5 & c_charge_degree_F>0.5 & race_Other>0.5 & sex_Male>0.5, 1
